Open_time,Symbol,Open,High,Low,Close
1630195200000,XRPUSDT,1.14580000,1.16830000,1.11200000,1.14080000
1630281600000,XRPUSDT,1.14080000,1.14880000,1.09460000,1.10020000
1630368000000,XRPUSDT,1.10050000,1.24410000,1.09070000,1.18560000
1630454400000,XRPUSDT,1.18560000,1.23840000,1.15800000,1.23620000
1630540800000,XRPUSDT,1.23620000,1.29500000,1.22160000,1.25330000
1630627200000,XRPUSDT,1.25330000,1.32350000,1.21890000,1.29070000
1630713600000,XRPUSDT,1.29060000,1.29720000,1.23520000,1.25480000
1630800000000,XRPUSDT,1.25480000,1.31250000,1.23610000,1.30760000
1630886400000,XRPUSDT,1.30750000,1.41510000,1.30650000,1.38940000
1630972800000,XRPUSDT,1.38940000,1.39220000,0.95240000,1.12920000
1631059200000,XRPUSDT,1.12900000,1.14800000,1.01330000,1.09980000
1631145600000,XRPUSDT,1.09990000,1.13770000,1.06190000,1.08680000
1631232000000,XRPUSDT,1.08680000,1.24500000,1.03000000,1.05520000
1631318400000,XRPUSDT,1.05520000,1.12000000,1.05030000,1.07870000
1631404800000,XRPUSDT,1.07880000,1.12760000,1.05760000,1.11810000
1631491200000,XRPUSDT,1.11810000,1.12660000,1.02500000,1.06430000
1631577600000,XRPUSDT,1.06440000,1.09780000,1.05660000,1.09630000
1631664000000,XRPUSDT,1.09620000,1.13000000,1.07840000,1.12070000
1631750400000,XRPUSDT,1.12070000,1.13000000,1.06620000,1.09020000
1631836800000,XRPUSDT,1.09030000,1.10250000,1.05090000,1.06610000
1631923200000,XRPUSDT,1.06630000,1.09520000,1.05620000,1.07510000
1632009600000,XRPUSDT,1.07520000,1.08370000,1.03830000,1.04830000
1632096000000,XRPUSDT,1.04830000,1.04970000,0.87380000,0.92160000
1632182400000,XRPUSDT,0.92160000,0.95930000,0.85820000,0.87430000
1632268800000,XRPUSDT,0.87400000,1.00940000,0.86790000,1.00330000
1632355200000,XRPUSDT,1.00330000,1.01700000,0.96760000,1.00160000
